9.999999999950272001e-01 1.563015356066952462e-03 6.325156880704499961e-03 -1.144222496461089710e-04 -2.238956472089651071e-03 1.727611833159721326e-03 5.378622395899855275e-05
2.447838287784771116e-06 6.792786265730657025e-01 -2.552189423983314831e-01 -4.281068269527626285e-02 2.616688030903947304e+00 6.861858519676706791e+00 -5.697200914202999594e-02
3.040432648951118466e-06 -7.646574314458590704e-01 6.280830649726069081e-01 -1.375562412181071704e-04 -4.063937771295484502e+00 -4.901228357700039950e+00 2.767088232694444997e-04
3.227156082897851353e-07 -1.343087625705153387e+00 -8.477220483134959572e-01 1.498946095794079572e-02 2.929512964377214423e+00 -3.875959075227151107e+00 -1.531489812416233220e-01
9.547919099366767616e-04 -4.069827909688707557e+00 -3.578711257640709409e+00 1.058753299262390202e-01 1.787554832289832918e+00 -1.938718703875804250e+00 -3.193648255546900627e-02
2.858856700231728943e-04 2.587611588515814631e-01 -1.005433422180515812e+01 1.645153910065592917e-01 1.925043384525013446e+00 4.586282500232812670e-02 -7.741822889767731308e-02
4.366249613200406059e-05 1.764997528509790925e+01 9.195469010989546277e+00 -1.945069029497095148e-01 -6.742832917114028879e-01 1.207063747568775991e+00 1.321899827639949794e-02
5.151383772628956873e-05 2.871657301958467201e+01 -8.470553428867368950e+00 -4.873684683899597303e-01 3.167625349505676646e-01 1.106540106574595006e+00 -3.008707086537233330e-02
